ROI,Area,Mean,Min,Max,MinThr,MaxThr
0020-0054-0521,340.248,14729.103,2224,27248,0,65535
0020-0055-0528,124.17,10210.954,5344,15440,0,65535
0020-0056-0543,319.022,13359.351,2880,21472,0,65535
0020-0057-0544,126.505,12590.953,3408,19968,0,65535
0020-0058-0541,102.52,7144.58,2944,10512,0,65535
0020-0059-0586,864.098,20584.21,6944,33280,0,65535
0020-0060-0595,295.886,9661.349,3648,14352,0,65535
0020-0061-0604,348.951,10808.905,2400,17584,0,65535
0020-0062-0621,238.789,12316.7,1808,18528,0,65535
0020-0063-0641,253.223,12459.091,3808,17648,0,65535
0020-0064-0662,181.268,8631.438,2608,12784,0,65535
0020-0065-0672,280.604,14670.33,1792,29792,0,65535
0020-0066-0678,278.269,15387.57,1488,34992,0,65535
0020-0067-0690,238.577,8938.776,2752,12704,0,65535
0020-0068-0715,503.474,20772.398,1376,41536,0,65535
0020-0069-0726,342.371,16473.046,1376,31456,0,65535
0020-0070-0751,182.966,17683.323,10240,23952,0,65535
0020-0071-0797,227.327,15509.961,6208,22640,0,65535
0020-0072-0838,278.481,29702.817,1296,48688,0,65535
0020-0073-0865,230.723,15333.417,1776,28528,0,65535
0020-0074-0939,172.777,14343.057,1024,27008,0,65535
0020-0075-0955,241.336,23346.997,4160,44016,0,65535
0020-0076-0986,310.32,12636.279,1296,19568,0,65535
0020-0077-0990,295.886,6261.636,656,18384,0,65535
0020-0078-1005,135.208,7578.625,4272,10464,0,65535
0020-0079-1016,351.71,13094.228,7968,17296,0,65535
0020-0080-1030,107.402,34332.838,2560,57328,0,65535
0021-0001-0048,243.671,28290.969,1104,65520,0,65535
0021-0002-0097,512.389,24061.627,2896,55920,0,65535
0021-0003-0138,103.369,41189.947,10064,65520,0,65535
0021-0004-0209,297.16,30945.989,11264,50800,0,65535
0021-0005-0212,202.705,16747.275,1808,33424,0,65535
0021-0006-0258,302.891,19240.903,8544,31616,0,65535
0021-0007-0258,190.182,24352.179,2912,52864,0,65535
0021-0008-0259,146.457,19875.571,2928,40992,0,65535
0021-0009-0273,167.683,28076.962,3056,65520,0,65535
0021-0010-0294,297.16,13539.04,5024,21664,0,65535
0021-0011-0312,209.285,10744.6,4304,17936,0,65535
0021-0012-0347,334.305,16139.398,1616,26688,0,65535
0021-0013-0369,227.54,12840,4576,24656,0,65535
0021-0014-0395,335.154,10527.696,4016,17936,0,65535
0021-0015-0397,160.891,30958.438,5408,59520,0,65535
0021-0016-0423,272.963,14777.294,7536,23536,0,65535
0021-0017-0486,253.223,12047.571,3760,26224,0,65535
0021-0018-0500,223.082,14426.474,3424,26752,0,65535
0021-0019-0519,389.704,13941.089,3632,29280,0,65535
0021-0020-0517,240.699,9296.141,2704,16880,0,65535
0021-0021-0525,244.732,12440.298,5760,19408,0,65535
0021-0022-0522,146.457,39625.09,13504,64624,0,65535
0021-0023-0549,244.732,13717.148,7696,24304,0,65535
0021-0024-0589,445.315,10649.907,5664,17824,0,65535
0021-0025-0590,333.668,11256.122,5376,17440,0,65535
0021-0026-0586,162.589,34218.715,5120,65520,0,65535
0021-0027-0598,279.33,9251.064,4752,16448,0,65535
0021-0028-0607,297.16,11887.531,6704,16096,0,65535
0021-0029-0613,191.244,39488.089,3360,65120,0,65535
0021-0030-0652,456.989,11161.728,5120,22992,0,65535
0021-0031-0652,229.45,19291.515,6816,36720,0,65535
0021-0032-0654,278.057,10833.05,4992,27568,0,65535
0021-0033-0677,318.81,20116.719,3136,58416,0,65535
0021-0034-0683,327.937,8994.713,4432,14960,0,65535
0021-0035-0701,222.021,20943.74,3120,45072,0,65535
0021-0036-0711,202.281,19933.969,2176,37216,0,65535
0021-0037-0720,268.293,10491.038,4800,17248,0,65535
0021-0038-0733,310.744,36490.514,6608,65520,0,65535
0021-0039-0751,485.432,10222.37,3200,17264,0,65535
0021-0040-0740,157.707,15300.393,6672,27968,0,65535
0021-0041-0773,215.229,17442.84,5616,31088,0,65535
0021-0042-0790,184.876,13000.285,5152,19792,0,65535
0021-0043-0826,248.765,11043.509,4192,19328,0,65535
0021-0044-0832,209.498,14691.404,3456,29520,0,65535
0021-0045-0829,172.14,13375.763,976,29984,0,65535
0021-0046-0843,238.152,13041.027,3408,19888,0,65535
0021-0047-0866,200.371,21827.678,1600,45216,0,65535
0021-0048-0894,180.631,19477.133,5424,47440,0,65535
0021-0049-0913,188.697,14105.845,4144,25360,0,65535
0021-0050-0926,252.374,13116.434,4496,26480,0,65535
0021-0051-0920,152.188,22263.23,5888,38672,0,65535
0021-0052-0945,270.203,12737.986,5200,22736,0,65535
0021-0053-0948,221.172,13054.48,4848,22000,0,65535
0021-0054-0970,242.398,12290.536,3136,24896,0,65535
0021-0055-0968,282.726,16897.994,1792,29936,0,65535
0021-0056-0989,300.768,24915.105,9824,38304,0,65535
0021-0057-1006,153.674,14488.442,4240,27632,0,65535
0021-0058-1028,132.873,47015.54,4256,65520,0,65535
0022-0001-0021,351.498,11526.531,3264,25600,0,65535
0022-0002-0038,504.747,8754.288,2160,11280,0,65535
0022-0003-0034,298.009,10449.037,3088,13488,0,65535
0022-0004-0045,400.529,14721.798,4176,27456,0,65535
0022-0005-0048,322.418,12223.758,1120,22912,0,65535
0022-0006-0089,249.614,12114.952,3648,18048,0,65535
0022-0007-0114,546.35,22005.837,3728,33552,0,65535
0022-0008-0144,344.918,24465.093,5584,39680,0,65535
0022-0009-0148,278.269,11380.796,6288,15056,0,65535
0022-0010-0205,365.719,9354.911,3504,12656,0,65535
0022-0011-0241,529.369,14254.088,5728,20752,0,65535
0022-0012-0232,362.96,8407.242,3344,12704,0,65535
0022-0013-0240,266.807,30711.052,8384,56176,0,65535
0022-0014-0278,474.395,22166.164,6512,36256,0,65535
0022-0015-0281,487.554,12418.946,5728,19984,0,65535
0022-0016-0278,120.987,19682.161,12384,25760,0,65535
0022-0017-0320,553.566,15386.761,5216,23936,0,65535
0022-0018-0318,236.879,11918.466,4048,17824,0,65535
0022-0019-0341,398.406,10505.743,4496,16992,0,65535
0022-0020-0360,513.45,10063.782,6352,17584,0,65535
0022-0021-0353,325.39,11268.144,2960,17328,0,65535
0022-0022-0374,243.034,15032.259,5360,24384,0,65535
0022-0023-0408,568.637,15326.453,5312,22768,0,65535
0022-0024-0408,370.389,14069.712,4960,19136,0,65535
0022-0025-0410,235.393,10902.377,4720,16416,0,65535
0022-0026-0441,216.714,7525.015,3760,11568,0,65535
0022-0027-0481,282.302,8063.591,4688,11264,0,65535
0022-0028-0478,255.345,9624.765,3008,14288,0,65535
0022-0029-0487,346.191,9060.797,5184,13376,0,65535
0022-0030-0500,294.825,9002.333,4656,14736,0,65535
0022-0031-0505,197.399,12942.383,3744,21680,0,65535
0022-0032-0528,317.749,10673.165,2512,16672,0,65535
0022-0033-0534,328.786,16027.104,5776,24544,0,65535
0022-0034-0540,302.254,12121.764,5872,17520,0,65535
0022-0035-0559,301.405,15178.986,4848,23312,0,65535
0022-0036-0584,583.919,14626.838,5968,25296,0,65535
0022-0037-0584,336.003,8707.133,4288,12528,0,65535
0022-0038-0609,234.332,10532.362,4224,15376,0,65535
0022-0039-0621,295.037,18160.426,2512,35104,0,65535
0022-0040-0661,221.384,9610.063,5552,13360,0,65535
0022-0041-0671,415.599,12694.022,4656,20032,0,65535
0022-0042-0676,343.644,13603.291,6688,20928,0,65535
0022-0043-0737,489.677,17553.63,2448,32592,0,65535
0022-0044-0746,197.611,10953.71,4368,19792,0,65535
0022-0045-0760,406.26,12775.189,6448,24544,0,65535
0022-0046-0809,367.629,13454.032,8544,20176,0,65535
0022-0047-0802,209.073,7109.101,3120,11664,0,65535
0022-0048-0846,239.001,11491.467,5312,21040,0,65535
0022-0049-0858,313.716,9035.724,3264,13120,0,65535
0022-0050-0873,397.345,9947.162,4816,13200,0,65535
0022-0051-0938,262.562,10609.669,4720,14368,0,65535
0022-0052-0960,257.043,7563.68,3488,18112,0,65535
0022-0053-0963,222.021,10843.182,5104,15328,0,65535
0022-0054-0978,448.924,8926.169,2848,15856,0,65535
0022-0055-1000,514.723,7559.409,3680,12272,0,65535
0022-0056-0996,206.314,10945.547,4160,14816,0,65535
0022-0057-1022,228.601,7635.536,4448,12752,0,65535
0022-0058-1027,120.35,13468.501,5616,19552,0,65535
0023-0001-0080,210.771,16184.056,1856,25488,0,65535
0023-0002-0089,262.774,22198.488,8480,34096,0,65535
0023-0003-0099,311.593,19970.605,2400,33104,0,65535
0023-0004-0120,382.063,14362.933,7808,23152,0,65535
0023-0005-0125,371.238,21879.282,5216,38704,0,65535
0023-0006-0140,428.122,22699.645,10256,33008,0,65535
0023-0007-0178,295.25,16479.574,9152,29024,0,65535
0023-0008-0172,137.118,21882.328,2352,36992,0,65535
0023-0009-0196,386.945,15299.098,6512,21216,0,65535
0023-0010-0205,577.339,15953.629,6496,24960,0,65535
0023-0011-0239,410.081,16292.72,6192,25168,0,65535
0023-0012-0254,284.637,20081.897,1552,31056,0,65535
0023-0013-0242,174.263,20492.706,1760,37024,0,65535
0023-0014-0248,152.825,27774.467,1520,54960,0,65535
0023-0015-0327,230.511,27909.098,1568,52912,0,65535
0023-0016-0398,207.587,47601.047,19040,65520,0,65535
0023-0017-0442,341.309,13088.667,1760,21008,0,65535
0023-0018-0437,235.605,12884.022,5280,21264,0,65535
0023-0019-0437,207.8,11594.901,4944,17792,0,65535
0023-0020-0457,312.442,22101.935,8624,35520,0,65535
0023-0021-0458,209.922,25263.838,10176,36560,0,65535
0023-0022-0479,432.155,21263.607,5296,64592,0,65535
0023-0023-0481,291.641,12189.019,3264,17936,0,65535
0023-0024-0516,700.873,17945.672,7600,32416,0,65535
0023-0025-0501,212.045,22754.851,2736,45664,0,65535
0023-0026-0510,241.549,26512.928,4864,46432,0,65535
0023-0027-0510,198.248,17760.411,9216,25504,0,65535
0023-0028-0540,293.552,24155.615,1952,38928,0,65535
0023-0029-0535,173.839,20989.343,7536,31728,0,65535
0023-0030-0548,324.753,17265.265,1952,27536,0,65535
0023-0031-0550,115.468,15276.118,10192,26576,0,65535
0023-0032-0575,359.563,14450.522,5376,23040,0,65535
0023-0033-0570,223.507,18944.349,10064,30512,0,65535
0023-0034-0586,334.729,18888.989,8160,30480,0,65535
0023-0035-0642,271.265,19609.565,9360,34832,0,65535
0023-0036-0662,246.006,27343.903,11232,43216,0,65535
0023-0037-0651,417.722,16376.724,9168,28096,0,65535
0023-0038-0663,603.022,17762.332,7056,26688,0,65535
0023-0039-0659,180.206,34234.026,3136,52224,0,65535
0023-0040-0693,331.97,33425.166,15504,45600,0,65535
0023-0041-0720,728.042,18344.075,10672,25296,0,65535
0023-0042-0749,272.75,20318.83,2880,35184,0,65535
0023-0043-0812,175.961,32613.057,9088,50768,0,65535
0023-0044-0865,223.931,22545.335,6880,39072,0,65535
0023-0045-0878,271.689,14167.675,7008,22704,0,65535
0023-0046-0890,261.288,13215.818,7264,21552,0,65535
0023-0047-0913,323.267,13600.882,3808,25504,0,65535
0023-0048-0928,299.707,21309.915,10160,30512,0,65535
0023-0049-0935,305.438,24654.354,12112,35104,0,65535
0023-0050-0958,200.795,20295.645,1696,32576,0,65535
0023-0051-0968,224.568,24448.227,1968,59104,0,65535
0023-0052-0971,313.716,10094.733,4736,17264,0,65535
0023-0053-1005,281.028,13105.341,6608,19200,0,65535
0023-0054-1016,279.33,13860.827,976,20464,0,65535
0023-0055-1020,149.853,22865.677,11168,33968,0,65535
0023-0056-1022,206.526,21040.559,6960,29328,0,65535
0023-0057-1026,153.037,19982.202,9776,30400,0,65535
0023-0058-1030,104.43,13436.325,5280,18896,0,65535
0024-0001-0014,188.484,11603.658,3088,18096,0,65535
0024-0002-0027,240.487,23000.233,1760,47760,0,65535
0024-0003-0019,149.429,7097.523,3280,11376,0,65535
0024-0004-0032,231.36,7611.508,3104,11984,0,65535
0024-0005-0041,322.418,8420.298,3776,12800,0,65535
0024-0006-0052,485.432,10666.48,4128,19168,0,65535
0024-0007-0055,288.245,12075.912,3584,20208,0,65535
0024-0008-0081,361.898,11234.956,1552,21056,0,65535
0024-0009-0116,329.847,12380.417,3824,21440,0,65535
0024-0010-0125,293.764,10121.202,3552,15072,0,65535
0024-0011-0132,241.336,13571.279,7200,23360,0,65535
0024-0012-0144,296.948,14254.833,2704,25360,0,65535
0024-0013-0146,118.439,16032.287,2208,30496,0,65535
0024-0014-0152,220.111,17023.121,2512,29296,0,65535
0024-0015-0151,234.332,16896.986,6704,26176,0,65535
0024-0016-0171,383.124,7681.737,2768,15344,0,65535
0024-0017-0194,335.366,10756.496,3328,19664,0,65535
0024-0018-0191,266.807,6395.698,2976,10928,0,65535
0024-0019-0211,452.32,19829.076,2336,28720,0,65535
0024-0020-0211,263.836,14388.531,7856,22560,0,65535
0024-0021-0218,314.565,9205.031,3296,15152,0,65535
0024-0022-0235,230.087,13663.424,6880,22912,0,65535
0024-0023-0237,202.918,10704.887,1712,19968,0,65535
0024-0024-0243,364.445,14203.266,1248,21024,0,65535
0024-0025-0284,458.9,11732.988,3472,20000,0,65535
0024-0026-0273,237.091,11280.587,4128,17120,0,65535
0024-0027-0269,166.834,11654.29,2688,21440,0,65535
0024-0028-0275,286.759,13591.295,7488,20144,0,65535
0024-0029-0278,196.762,13919.793,3936,22912,0,65535
0024-0030-0290,388.43,13226.946,2336,25248,0,65535
0024-0031-0287,247.279,12593.73,3504,22752,0,65535
0024-0032-0303,399.892,9895.261,4784,17504,0,65535
0024-0033-0308,191.244,13704.488,2592,25072,0,65535
0024-0034-0313,195.276,16952.243,1792,29840,0,65535
0024-0035-0320,240.699,12399.422,5536,18832,0,65535
0024-0036-0335,289.519,12072.34,4304,21712,0,65535
0024-0037-0330,159.193,13910.976,6368,22912,0,65535
0024-0038-0338,263.411,12077.241,5184,24240,0,65535
0024-0039-0348,333.244,11272.143,1968,18816,0,65535
0024-0040-0354,199.097,13772.486,1616,34576,0,65535
0024-0041-0346,243.034,10966.148,2384,17952,0,65535
0024-0042-0369,255.557,9804.412,2688,16672,0,65535
0024-0043-0380,327.937,11766.027,6816,23072,0,65535
0024-0044-0383,247.067,8604.467,3664,12320,0,65535
0024-0045-0389,269.566,13306.935,6496,20224,0,65535
0024-0046-0395,226.478,23821.541,7568,41504,0,65535
0024-0047-0402,158.556,13769.253,1360,27728,0,65535
0024-0048-0411,310.744,10681.06,3328,18544,0,65535
0024-0049-0414,420.269,11662.109,4928,18048,0,65535
0024-0050-0422,233.695,11203.212,5408,18400,0,65535
0024-0051-0427,159.83,10405.843,1680,17232,0,65535
0024-0052-0445,304.589,13948.488,2656,26352,0,65535
0024-0053-0447,220.111,14358.048,6176,22448,0,65535
0024-0054-0450,362.747,12439.93,5104,19552,0,65535
0024-0055-0481,286.972,13703.314,4704,22416,0,65535
0024-0056-0491,215.441,13220.288,1392,23408,0,65535
0024-0057-0495,257.043,8536.35,3776,14320,0,65535
0024-0058-0499,236.667,10449.65,5200,19328,0,65535
0024-0059-0521,288.882,17982.695,3056,27872,0,65535
0024-0060-0526,254.284,10205.716,2928,17408,0,65535
0024-0061-0540,330.696,9791.384,3872,15072,0,65535
0024-0062-0552,227.54,11040.134,1376,19552,0,65535
0024-0063-0559,222.233,13955.545,5280,24384,0,65535
0024-0064-0557,232.634,17418.146,6480,33616,0,65535
0024-0065-0563,242.61,15130.849,7392,22656,0,65535
0024-0066-0565,241.336,12626.294,4832,21984,0,65535
0024-0067-0583,314.565,9577.004,4336,16160,0,65535
0024-0068-0584,260.652,16428.3,6496,32256,0,65535
0024-0069-0607,420.481,16701.496,1232,38560,0,65535
0024-0070-0606,315.626,14155.631,2768,26336,0,65535
0024-0071-0627,570.759,10297.377,4096,19824,0,65535
0024-0072-0613,335.578,11174.102,7184,17312,0,65535
0024-0073-0617,208.649,13718.397,2160,22256,0,65535
0024-0074-0621,325.815,16661.233,9712,24896,0,65535
0024-0075-0652,192.517,16092.454,3296,25328,0,65535
0024-0076-0676,272.75,12773.69,2608,23088,0,65535
0024-0077-0697,355.955,17106.843,7344,27776,0,65535
0024-0078-0698,308.622,16757.832,6128,27152,0,65535
0024-0079-0720,234.969,13390.309,5840,26800,0,65535
0024-0080-0765,298.009,12855.943,4016,21792,0,65535
0024-0081-0793,301.617,13303.578,1504,23648,0,65535
0024-0082-0800,308.197,11152.386,1504,17280,0,65535
0024-0083-0811,395.01,9418.214,2416,16304,0,65535
0024-0084-0835,179.145,14445.441,1632,24960,0,65535
0024-0085-0849,424.09,15752.705,8432,25840,0,65535
0024-0086-0858,257.68,11855.236,4704,19664,0,65535
0024-0087-0887,230.087,12763.218,6448,21344,0,65535
0024-0088-0912,595.381,13282.344,6256,20752,0,65535
0024-0089-0904,110.374,8866.8,5408,11296,0,65535
0024-0090-0917,329.847,16447.063,7920,27424,0,65535
0024-0091-0923,399.468,11306.278,5152,18400,0,65535
0024-0092-0927,216.714,9200.329,2528,15264,0,65535
0024-0093-0948,254.496,12992.013,1184,31440,0,65535
0024-0094-0996,276.571,17239.515,6272,26800,0,65535
0024-0095-1011,400.954,13274.469,7392,20496,0,65535
0025-0001-0036,340.673,12032.748,5392,17872,0,65535
0025-0002-0062,257.256,10746.389,4208,15344,0,65535
0025-0003-0073,295.037,12114.981,3648,17248,0,65535
0025-0004-0082,198.248,18727.383,1856,38688,0,65535
0025-0005-0084,300.981,10923.532,2368,17504,0,65535
0025-0006-0096,292.702,12344.261,1616,19136,0,65535
0025-0007-0130,396.284,6048.96,2032,10848,0,65535
0025-0008-0171,219.898,6184.278,2032,10400,0,65535
0025-0009-0190,232.421,34327.876,3312,52720,0,65535
0025-0010-0244,275.934,10135.089,3488,18320,0,65535
0025-0011-0350,153.886,36166.554,1984,65520,0,65535
0025-0012-0367,153.462,36534.396,1920,65520,0,65535
0025-0013-0384,344.069,13817.357,2768,20640,0,65535
0025-0014-0401,248.341,20543.986,3456,39744,0,65535
0025-0015-0472,299.495,12126.004,4352,20144,0,65535
0025-0016-0472,164.075,25820.398,3264,47280,0,65535
0025-0017-0490,222.87,13371.794,1840,27024,0,65535
0025-0018-0491,219.898,12129.838,1712,21328,0,65535
0025-0019-0509,251.525,13480.776,4512,19952,0,65535
0025-0020-0508,175.324,14871.167,1392,24544,0,65535
0025-0021-0534,415.387,21444.448,1824,56416,0,65535
0025-0022-0528,227.964,32508.708,4000,50560,0,65535
0025-0023-0549,247.279,16369.346,4688,28320,0,65535
0025-0024-0550,232.209,18113.214,4208,35248,0,65535
0025-0025-0597,204.828,25505.99,1568,64496,0,65535
0025-0026-0626,236.879,17473.219,2848,30976,0,65535
0025-0027-0640,270.84,17327.787,5936,31504,0,65535
0025-0028-0642,299.07,13967.251,7344,21872,0,65535
0025-0029-0749,234.12,13569.929,6592,18112,0,65535
0025-0030-0801,213.955,27444.905,4224,59744,0,65535
0025-0031-0797,248.765,9949.324,1456,19072,0,65535
0025-0032-0824,272.75,14765.124,1040,37136,0,65535
0025-0033-0848,242.61,39191.587,7168,65520,0,65535
0025-0034-0847,248.553,13923.389,5712,21280,0,65535
0025-0035-0867,208.224,19041.582,2160,43312,0,65535
0025-0036-0884,238.789,14889.102,4688,25152,0,65535
0025-0037-0919,326.027,10606.573,4864,15472,0,65535
0025-0038-0926,142.849,42580.874,3040,65520,0,65535
0025-0039-1010,339.824,11811.668,1984,22400,0,65535
0025-0040-1016,208.436,12711.267,3296,24848,0,65535
0025-0041-1027,188.06,19390.429,5424,28736,0,65535
0025-0042-1032,102.308,19890.456,13616,24960,0,65535
0026-0001-0017,239.85,10776.878,3904,17152,0,65535
0026-0002-0019,368.903,12652.677,4000,18416,0,65535
0026-0003-0029,219.049,12457.333,3040,18496,0,65535
0026-0004-0029,291.641,11574.847,1136,21024,0,65535
0026-0005-0084,223.719,16206.178,4592,29072,0,65535
0026-0006-0081,159.83,8073.201,2624,11488,0,65535
0026-0007-0110,203.767,8325.467,2304,14992,0,65535
0026-0008-0109,172.989,14155.485,1888,22192,0,65535
0026-0009-0143,216.927,15948.65,2304,23552,0,65535
0026-0010-0203,284.212,13505.291,3424,23424,0,65535
0026-0011-0212,186.149,17427.083,1712,28976,0,65535
0026-0012-0243,243.034,10962.473,1136,16496,0,65535
0026-0013-0262,334.093,17648.376,2336,25536,0,65535
0026-0014-0318,268.293,21233.848,10304,42064,0,65535
0026-0015-0347,244.52,18509.75,9072,27296,0,65535
0026-0016-0366,505.384,9609.011,4192,14720,0,65535
0026-0017-0368,410.081,13967.429,2000,22672,0,65535
0026-0018-0409,267.656,21362.487,1280,37360,0,65535
0026-0019-0415,328.998,8938.694,2976,15280,0,65535
0026-0020-0465,442.768,18952.023,7200,26048,0,65535
0026-0021-0474,293.339,6581.175,3424,9280,0,65535
0026-0022-0482,280.179,19705.588,1264,37552,0,65535
0026-0023-0539,317.537,8125.048,2688,12752,0,65535
0026-0024-0536,279.967,12249.255,3088,16704,0,65535
0026-0025-0611,282.09,19393.12,3504,32832,0,65535
0026-0026-0625,534.251,10689.373,4080,19632,0,65535
0026-0027-0630,371.874,11116.703,4016,20800,0,65535
0026-0028-0681,449.56,33228.91,2080,51264,0,65535
0026-0029-0687,437.25,9313.111,3104,16528,0,65535
0026-0030-0730,265.746,10431.642,1712,19856,0,65535
0026-0031-0748,459.749,13641.337,6064,24400,0,65535
0026-0032-0752,186.574,22287.745,1648,35808,0,65535
0026-0033-0783,368.266,7305.443,3376,10864,0,65535
0026-0034-0801,373.148,11170.102,2336,21872,0,65535
0026-0035-0808,317.537,9464.332,1200,14912,0,65535
0026-0036-0816,316.051,8494.227,2144,14384,0,65535
